epx: 12.137, epy: 13.635, epv: 46.896, ept: 0.005, eps: 28.12, longitude: 15.646591667, epc: nan, track: 109.08, mode: 3, time: 1418940649.0, latitude: 58.375663333, climb: 0.0, epd: nan, speed: 0.057, altitude: 70.2
epx: 9.12, epy: 12.634, epv: 18.86, ept: 0.005, eps: 25.27, longitude: 15.646395, epc: nan, track: 23.37, mode: 3, time: 1418940831.0, latitude: 58.375123333, climb: 0.0, epd: nan, speed: 1.281, altitude: 70.5
epx: 9.12, epy: 12.634, epv: 18.86, ept: 0.005, eps: 25.27, longitude: 15.646405, epc: nan, track: 43.48, mode: 3, time: 2014-12-18T22:13:52.000Z, latitude: 58.375133333, climb: -0.1, epd: nan, speed: 1.363, altitude: 70.4
epx: 9.12, epy: 12.634, epv: 18.86, ept: 0.005, eps: 25.27, longitude: 15.646405, epc: nan, track: 43.48, mode: 3, time: 2014-12-18T22:13:52.000Z, latitude: 58.375133333, climb: -0.1, epd: nan, speed: 1.363, altitude: 70.4
epx: 9.12, epy: 12.634, epv: 18.86, ept: 0.005, eps: 25.27, longitude: 15.646423333, epc: nan, track: 53.15, mode: 3, time: 1418940833.0, latitude: 58.375141667, climb: -0.2, epd: nan, speed: 1.456, altitude: 70.2
epx: 9.094, epy: 12.45, epv: 38.2, ept: 0.005, eps: 25.08, longitude: 15.646445, epc: nan, track: 57.21, mode: 3, time: 2014-12-18T22:13:54.000Z, latitude: 58.37515, climb: 0.0, epd: nan, speed: 1.466, altitude: 70.2
epx: 9.094, epy: 12.45, epv: 19.78, ept: 0.005, eps: 24.9, longitude: 15.646468333, epc: nan, track: 56.94, mode: 3, time: 1418940835.0, latitude: 58.375158333, climb: -0.1, epd: nan, speed: 1.466, altitude: 70.1
epx: 9.094, epy: 12.45, epv: 18.86, ept: 0.005, eps: 24.9, longitude: 15.646488333, epc: nan, track: 58.38, mode: 3, time: 2014-12-18T22:13:56.000Z, latitude: 58.375165, climb: 0.1, epd: nan, speed: 1.307, altitude: 70.2
epx: 9.094, epy: 12.45, epv: 18.86, ept: 0.005, eps: 24.9, longitude: 15.64651, epc: nan, track: 59.87, mode: 3, time: 1418940837.0, latitude: 58.375171667, climb: 0.1, epd: nan, speed: 1.466, altitude: 70.3
epx: 9.094, epy: 12.45, epv: 18.86, ept: 0.005, eps: 24.9, longitude: 15.64651, epc: nan, track: 59.87, mode: 3, time: 1418940837.0, latitude: 58.375171667, climb: 0.1, epd: nan, speed: 1.466, altitude: 70.3
epx: 9.094, epy: 12.45, epv: 19.78, ept: 0.005, eps: 24.9, longitude: 15.646533333, epc: nan, track: 61.75, mode: 3, time: 2014-12-18T22:13:58.000Z, latitude: 58.375178333, climb: 0.1, epd: nan, speed: 1.435, altitude: 70.4
epx: 12.15, epy: 13.176, epv: 45.127, ept: 0.005, eps: 25.63, longitude: 15.646555, epc: nan, track: 59.71, mode: 3, time: 1418940839.0, latitude: 58.375185, climb: 0.1, epd: nan, speed: 1.327, altitude: 70.5
epx: 12.15, epy: 13.176, epv: 20.47, ept: 0.005, eps: 26.35, longitude: 15.646575, epc: nan, track: 59.22, mode: 3, time: 2014-12-18T22:14:00.000Z, latitude: 58.375191667, climb: 0.0, epd: nan, speed: 1.44, altitude: 70.5
epx: 12.15, epy: 13.176, epv: 19.78, ept: 0.005, eps: 26.35, longitude: 15.646596667, epc: nan, track: 57.27, mode: 3, time: 1418940841.0, latitude: 58.3752, climb: 0.0, epd: nan, speed: 1.44, altitude: 70.5
epx: 12.15, epy: 13.176, epv: 20.47, ept: 0.005, eps: 26.35, longitude: 15.646615, epc: nan, track: 54.52, mode: 3, time: 2014-12-18T22:14:02.000Z, latitude: 58.375206667, climb: 0.0, epd: nan, speed: 1.404, altitude: 70.5
epx: 12.15, epy: 13.176, epv: 20.47, ept: 0.005, eps: 26.35, longitude: 15.646615, epc: nan, track: 54.52, mode: 3, time: 2014-12-18T22:14:02.000Z, latitude: 58.375206667, climb: 0.0, epd: nan, speed: 1.404, altitude: 70.5
epx: 12.15, epy: 13.176, epv: 20.47, ept: 0.005, eps: 26.35, longitude: 15.646633333, epc: nan, track: 52.97, mode: 3, time: 1418940843.0, latitude: 58.375215, climb: 0.0, epd: nan, speed: 1.224, altitude: 70.5
epx: 12.157, epy: 13.196, epv: 45.218, ept: 0.005, eps: 26.37, longitude: 15.64665, epc: nan, track: 53.91, mode: 3, time: 2014-12-18T22:14:04.000Z, latitude: 58.375221667, climb: -0.1, epd: nan, speed: 1.044, altitude: 70.4
epx: 12.157, epy: 13.196, epv: 20.47, ept: 0.005, eps: 26.39, longitude: 15.64667, epc: nan, track: 63.09, mode: 3, time: 1418940845.0, latitude: 58.375226667, climb: 0.0, epd: nan, speed: 1.173, altitude: 70.4
epx: 12.157, epy: 13.196, epv: 20.47, ept: 0.005, eps: 26.39, longitude: 15.64669, epc: nan, track: 68.09, mode: 3, time: 2014-12-18T22:14:06.000Z, latitude: 58.375231667, climb: 0.0, epd: nan, speed: 1.312, altitude: 70.4
epx: 12.157, epy: 13.196, epv: 20.47, ept: 0.005, eps: 26.39, longitude: 15.646713333, epc: nan, track: 65.65, mode: 3, time: 1418940847.0, latitude: 58.375236667, climb: 0.0, epd: nan, speed: 1.502, altitude: 70.4
epx: 12.157, epy: 13.196, epv: 20.47, ept: 0.005, eps: 26.39, longitude: 15.646713333, epc: nan, track: 65.65, mode: 3, time: 1418940847.0, latitude: 58.375236667, climb: 0.0, epd: nan, speed: 1.502, altitude: 70.4
epx: 12.157, epy: 13.196, epv: 20.47, ept: 0.005, eps: 26.39, longitude: 15.646736667, epc: nan, track: 54.23, mode: 3, time: 2014-12-18T22:14:08.000Z, latitude: 58.375243333, climb: 0.0, epd: nan, speed: 1.507, altitude: 70.4
epx: 9.049, epy: 12.437, epv: 38.07, ept: 0.005, eps: 25.63, longitude: 15.646758333, epc: nan, track: 57.34, mode: 3, time: 1418940849.0, latitude: 58.37525, climb: 0.0, epd: nan, speed: 1.307, altitude: 70.4
epx: 9.049, epy: 12.437, epv: 20.47, ept: 0.005, eps: 24.87, longitude: 15.64678, epc: nan, track: 58.58, mode: 3, time: 2014-12-18T22:14:10.000Z, latitude: 58.375255, climb: 0.1, epd: nan, speed: 1.296, altitude: 70.5
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646791667, epc: nan, track: 56.69, mode: 3, time: 1418940851.0, latitude: 58.375258333, climb: 0.1, epd: nan, speed: 1.188, altitude: 70.6
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646815, epc: nan, track: 60.14, mode: 3, time: 2014-12-18T22:14:12.000Z, latitude: 58.375265, climb: 0.0, epd: nan, speed: 1.302, altitude: 70.6
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646815, epc: nan, track: 60.14, mode: 3, time: 2014-12-18T22:14:12.000Z, latitude: 58.375265, climb: 0.0, epd: nan, speed: 1.302, altitude: 70.6
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.64683, epc: nan, track: 56.89, mode: 3, time: 1418940853.0, latitude: 58.375273333, climb: 0.1, epd: nan, speed: 1.173, altitude: 70.7
epx: 9.049, epy: 12.437, epv: 38.07, ept: 0.005, eps: 24.87, longitude: 15.646848333, epc: nan, track: 56.75, mode: 3, time: 2014-12-18T22:14:14.000Z, latitude: 58.375283333, climb: 0.1, epd: nan, speed: 1.476, altitude: 70.8
epx: 9.049, epy: 12.437, epv: 19.78, ept: 0.005, eps: 24.87, longitude: 15.646865, epc: nan, track: 55.44, mode: 3, time: 1418940855.0, latitude: 58.375295, climb: 0.1, epd: nan, speed: 1.348, altitude: 70.9
epx: 9.049, epy: 12.437, epv: 19.78, ept: 0.005, eps: 24.87, longitude: 15.646885, epc: nan, track: 53.88, mode: 3, time: 2014-12-18T22:14:16.000Z, latitude: 58.375306667, climb: 0.1, epd: nan, speed: 1.327, altitude: 71.0
epx: 9.049, epy: 12.437, epv: 20.47, ept: 0.005, eps: 24.87, longitude: 15.6469, epc: nan, track: 51.23, mode: 3, time: 1418940857.0, latitude: 58.37532, climb: 0.2, epd: nan, speed: 1.523, altitude: 71.2
epx: 9.049, epy: 12.437, epv: 20.47, ept: 0.005, eps: 24.87, longitude: 15.6469, epc: nan, track: 51.23, mode: 3, time: 1418940857.0, latitude: 58.37532, climb: 0.2, epd: nan, speed: 1.523, altitude: 71.2
epx: 9.049, epy: 12.437, epv: 20.47, ept: 0.005, eps: 24.87, longitude: 15.646896667, epc: nan, track: 48.76, mode: 3, time: 2014-12-18T22:14:18.000Z, latitude: 58.375341667, climb: -0.2, epd: nan, speed: 1.497, altitude: 71.0
epx: 12.157, epy: 13.196, epv: 45.218, ept: 0.005, eps: 25.63, longitude: 15.6469, epc: nan, track: 45.39, mode: 3, time: 1418940859.0, latitude: 58.375361667, climb: -0.1, epd: nan, speed: 1.528, altitude: 70.9
epx: 12.157, epy: 13.196, epv: 32.43, ept: 0.005, eps: 26.39, longitude: 15.646905, epc: nan, track: 357.76, mode: 3, time: 2014-12-18T22:14:20.000Z, latitude: 58.375378333, climb: -0.1, epd: nan, speed: 1.543, altitude: 70.8
epx: 12.157, epy: 13.196, epv: 43.7, ept: 0.005, eps: 26.39, longitude: 15.64691, epc: nan, track: 356.56, mode: 3, time: 1418940861.0, latitude: 58.375391667, climb: 0.0, epd: nan, speed: 1.533, altitude: 70.8
epx: 12.157, epy: 13.196, epv: 32.43, ept: 0.005, eps: 26.39, longitude: 15.646906667, epc: nan, track: 353.93, mode: 3, time: 2014-12-18T22:14:22.000Z, latitude: 58.375403333, climb: 0.1, epd: nan, speed: 1.502, altitude: 70.9
epx: 12.157, epy: 13.196, epv: 32.43, ept: 0.005, eps: 26.39, longitude: 15.646906667, epc: nan, track: 353.93, mode: 3, time: 2014-12-18T22:14:22.000Z, latitude: 58.375403333, climb: 0.1, epd: nan, speed: 1.502, altitude: 70.9
epx: 12.157, epy: 13.196, epv: 32.66, ept: 0.005, eps: 26.39, longitude: 15.646893333, epc: nan, track: 351.21, mode: 3, time: 1418940863.0, latitude: 58.375413333, climb: 0.1, epd: nan, speed: 1.255, altitude: 71.0
epx: 9.049, epy: 12.437, epv: 38.07, ept: 0.005, eps: 25.63, longitude: 15.646885, epc: nan, track: 349.21, mode: 3, time: 2014-12-18T22:14:24.000Z, latitude: 58.375421667, climb: 0.1, epd: nan, speed: 1.343, altitude: 71.1
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646873333, epc: nan, track: 347.76, mode: 3, time: 1418940865.0, latitude: 58.375433333, climb: 0.1, epd: nan, speed: 1.363, altitude: 71.2
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646865, epc: nan, track: 345.57, mode: 3, time: 2014-12-18T22:14:26.000Z, latitude: 58.375443333, climb: 0.0, epd: nan, speed: 1.374, altitude: 71.2
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646855, epc: nan, track: 344.0, mode: 3, time: 1418940867.0, latitude: 58.375453333, climb: 0.2, epd: nan, speed: 1.476, altitude: 71.4
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646855, epc: nan, track: 344.0, mode: 3, time: 1418940867.0, latitude: 58.375453333, climb: 0.2, epd: nan, speed: 1.476, altitude: 71.4
epx: 9.049, epy: 12.437, epv: 18.86, ept: 0.005, eps: 24.87, longitude: 15.646841667, epc: nan, track: 325.56, mode: 3, time: 2014-12-18T22:14:28.000Z, latitude: 58.375465, climb: 0.1, epd: nan, speed: 1.595, altitude: 71.5
epx: 12.21, epy: 13.189, epv: 45.178, ept: 0.005, eps: 25.63, longitude: 15.646828333, epc: nan, track: 328.4, mode: 3, time: 1418940869.0, latitude: 58.375475, climb: 0.0, epd: nan, speed: 1.379, altitude: 71.5
epx: 12.21, epy: 13.189, epv: 18.86, ept: 0.005, eps: 26.38, longitude: 15.646816667, epc: nan, track: 329.1, mode: 3, time: 2014-12-18T22:14:30.000Z, latitude: 58.375483333, climb: 0.1, epd: nan, speed: 1.384, altitude: 71.6
epx: 12.21, epy: 13.189, epv: 20.47, ept: 0.005, eps: 26.38, longitude: 15.646805, epc: nan, track: 327.01, mode: 3, time: 1418940871.0, latitude: 58.375493333, climb: 0.1, epd: nan, speed: 1.281, altitude: 71.7
epx: 12.21, epy: 13.189, epv: 20.24, ept: 0.005, eps: 26.38, longitude: 15.646795, epc: nan, track: 324.87, mode: 3, time: 2014-12-18T22:14:32.000Z, latitude: 58.3755, climb: 0.1, epd: nan, speed: 1.168, altitude: 71.8
epx: 12.21, epy: 13.189, epv: 20.24, ept: 0.005, eps: 26.38, longitude: 15.646795, epc: nan, track: 324.87, mode: 3, time: 2014-12-18T22:14:32.000Z, latitude: 58.3755, climb: 0.1, epd: nan, speed: 1.168, altitude: 71.8
epx: 12.21, epy: 13.189, epv: 20.47, ept: 0.005, eps: 26.38, longitude: 15.646781667, epc: nan, track: 331.81, mode: 3, time: 1418940873.0, latitude: 58.375508333, climb: 0.0, epd: nan, speed: 1.374, altitude: 71.8
epx: 12.21, epy: 13.189, epv: 45.178, ept: 0.005, eps: 26.38, longitude: 15.64677, epc: nan, track: 330.8, mode: 3, time: 2014-12-18T22:14:34.000Z, latitude: 58.375518333, climb: 0.1, epd: nan, speed: 1.363, altitude: 71.9
epx: 12.21, epy: 13.189, epv: 20.24, ept: 0.005, eps: 26.38, longitude: 15.646756667, epc: nan, track: 329.62, mode: 3, time: 1418940875.0, latitude: 58.375528333, climb: 0.0, epd: nan, speed: 1.368, altitude: 71.9
epx: 12.21, epy: 13.189, epv: 19.78, ept: 0.005, eps: 26.38, longitude: 15.646746667, epc: nan, track: 328.6, mode: 3, time: 2014-12-18T22:14:36.000Z, latitude: 58.375535, climb: 0.1, epd: nan, speed: 1.188, altitude: 72.0
epx: 12.21, epy: 13.189, epv: 20.24, ept: 0.005, eps: 26.38, longitude: 15.646735, epc: nan, track: 327.18, mode: 3, time: 1418940877.0, latitude: 58.375543333, climb: 0.1, epd: nan, speed: 1.327, altitude: 72.1
epx: 12.21, epy: 13.189, epv: 20.24, ept: 0.005, eps: 26.38, longitude: 15.646735, epc: nan, track: 327.18, mode: 3, time: 1418940877.0, latitude: 58.375543333, climb: 0.1, epd: nan, speed: 1.327, altitude: 72.1
epx: 12.21, epy: 13.189, epv: 20.47, ept: 0.005, eps: 26.38, longitude: 15.646716667, epc: nan, track: 306.36, mode: 3, time: 2014-12-18T22:14:38.000Z, latitude: 58.375551667, climb: 0.1, epd: nan, speed: 1.662, altitude: 72.2
epx: 12.218, epy: 13.209, epv: 45.27, ept: 0.005, eps: 26.4, longitude: 15.646698333, epc: nan, track: 288.4, mode: 3, time: 1418940879.0, latitude: 58.375556667, climb: 0.2, epd: nan, speed: 1.245, altitude: 72.4
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.646685, epc: nan, track: 290.78, mode: 3, time: 2014-12-18T22:14:40.000Z, latitude: 58.375561667, climb: 0.1, epd: nan, speed: 0.792, altitude: 72.5
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.646678333, epc: nan, track: 339.08, mode: 3, time: 1418940881.0, latitude: 58.375565, climb: 0.2, epd: nan, speed: 0.561, altitude: 72.7
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.646676667, epc: nan, track: 1.18, mode: 3, time: 2014-12-18T22:14:42.000Z, latitude: 58.375568333, climb: 0.2, epd: nan, speed: 0.566, altitude: 72.9
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.646676667, epc: nan, track: 1.18, mode: 3, time: 2014-12-18T22:14:42.000Z, latitude: 58.375568333, climb: 0.2, epd: nan, speed: 0.566, altitude: 72.9
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.646671667, epc: nan, track: 320.33, mode: 3, time: 1418940883.0, latitude: 58.375571667, climb: 0.2, epd: nan, speed: 0.427, altitude: 73.1
epx: 12.218, epy: 13.209, epv: 45.27, ept: 0.005, eps: 26.42, longitude: 15.646666667, epc: nan, track: 320.33, mode: 3, time: 2014-12-18T22:14:44.000Z, latitude: 58.375573333, climb: 0.3, epd: nan, speed: 0.293, altitude: 73.4
epx: 12.218, epy: 13.209, epv: 20.24, ept: 0.005, eps: 26.42, longitude: 15.64666, epc: nan, track: 284.28, mode: 3, time: 1418940885.0, latitude: 58.375575, climb: -0.1, epd: nan, speed: 0.304, altitude: 73.3
epx: 12.218, epy: 13.209, epv: 19.78, ept: 0.005, eps: 26.42, longitude: 15.646656667, epc: nan, track: 284.28, mode: 3, time: 2014-12-18T22:14:46.000Z, latitude: 58.375573333, climb: 0.2, epd: nan, speed: 0.17, altitude: 73.5
epx: 12.218, epy: 13.209, epv: 19.78, ept: 0.005, eps: 26.42, longitude: 15.646656667, epc: nan, track: 147.79, mode: 3, time: 1418940887.0, latitude: 58.375566667, climb: 0.1, epd: nan, speed: 0.432, altitude: 73.6
epx: 12.218, epy: 13.209, epv: 19.78, ept: 0.005, eps: 26.42, longitude: 15.646656667, epc: nan, track: 147.79, mode: 3, time: 1418940887.0, latitude: 58.375566667, climb: 0.1, epd: nan, speed: 0.432, altitude: 73.6
epx: 12.218, epy: 13.209, epv: 19.78, ept: 0.005, eps: 26.42, longitude: 15.646656667, epc: nan, track: 149.97, mode: 3, time: 2014-12-18T22:14:48.000Z, latitude: 58.375566667, climb: 0.3, epd: nan, speed: 0.391, altitude: 73.9
epx: 9.069, epy: 12.427, epv: 38.039, ept: 0.005, eps: 25.64, longitude: 15.646656667, epc: nan, track: 152.59, mode: 3, time: 1418940889.0, latitude: 58.375563333, climb: 0.2, epd: nan, speed: 0.391, altitude: 74.1
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646655, epc: nan, track: 156.55, mode: 3, time: 2014-12-18T22:14:50.000Z, latitude: 58.37556, climb: 0.2, epd: nan, speed: 0.365, altitude: 74.3
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646643333, epc: nan, track: 156.55, mode: 3, time: 1418940891.0, latitude: 58.375566667, climb: 0.2, epd: nan, speed: 0.262, altitude: 74.5
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646633333, epc: nan, track: 305.72, mode: 3, time: 2014-12-18T22:14:52.000Z, latitude: 58.375575, climb: -0.1, epd: nan, speed: 0.412, altitude: 74.4
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646633333, epc: nan, track: 305.72, mode: 3, time: 2014-12-18T22:14:52.000Z, latitude: 58.375575, climb: -0.1, epd: nan, speed: 0.412, altitude: 74.4
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646633333, epc: nan, track: 305.72, mode: 3, time: 1418940893.0, latitude: 58.375575, climb: 0.2, epd: nan, speed: 0.273, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 38.039, ept: 0.005, eps: 24.85, longitude: 15.646631667, epc: nan, track: 305.72, mode: 3, time: 2014-12-18T22:14:54.000Z, latitude: 58.375576667, climb: 0.0, epd: nan, speed: 0.268, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646633333, epc: nan, track: 305.72, mode: 3, time: 1418940895.0, latitude: 58.375576667, climb: 0.0, epd: nan, speed: 0.17, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646633333, epc: nan, track: 305.72, mode: 3, time: 2014-12-18T22:14:56.000Z, latitude: 58.375578333, climb: 0.0, epd: nan, speed: 0.201, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646631667, epc: nan, track: 305.72, mode: 3, time: 1418940897.0, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.293, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646631667, epc: nan, track: 305.72, mode: 3, time: 1418940897.0, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.293, altitude: 74.6
epx: 9.069, epy: 12.427, epv: 19.78, ept: 0.005, eps: 24.85, longitude: 15.646628333, epc: nan, track: 333.4, mode: 3, time: 2014-12-18T22:14:58.000Z, latitude: 58.375581667, climb: 0.1, epd: nan, speed: 0.304, altitude: 74.7
epx: 11.017, epy: 9.011, epv: 36.572, ept: 0.005, eps: 23.44, longitude: 15.646626667, epc: nan, track: 332.68, mode: 3, time: 1418940899.0, latitude: 58.375583333, climb: 0.1, epd: nan, speed: 0.309, altitude: 74.8
epx: 11.017, epy: 9.011, epv: 19.78, ept: 0.005, eps: 22.03, longitude: 15.646626667, epc: nan, track: 333.55, mode: 3, time: 2014-12-18T22:15:00.000Z, latitude: 58.375588333, climb: 0.2, epd: nan, speed: 0.324, altitude: 75.0
epx: 11.017, epy: 9.011, epv: 19.78, ept: 0.005, eps: 22.03, longitude: 15.64663, epc: nan, track: 335.23, mode: 3, time: 1418940901.0, latitude: 58.375591667, climb: 0.0, epd: nan, speed: 0.319, altitude: 75.0
epx: 11.017, epy: 9.011, epv: 20.47, ept: 0.005, eps: 22.03, longitude: 15.646626667, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:02.000Z, latitude: 58.375591667, climb: 0.0, epd: nan, speed: 0.304, altitude: 75.0
epx: 11.017, epy: 9.011, epv: 20.47, ept: 0.005, eps: 22.03, longitude: 15.646626667, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:02.000Z, latitude: 58.375591667, climb: 0.0, epd: nan, speed: 0.304, altitude: 75.0
epx: 11.017, epy: 9.011, epv: 44.62, ept: 0.005, eps: 22.03, longitude: 15.646628333, epc: nan, track: 335.23, mode: 3, time: 1418940903.0, latitude: 58.375588333, climb: -0.1, epd: nan, speed: 0.18, altitude: 74.9
epx: 12.643, epy: 10.179, epv: 39.18, ept: 0.005, eps: 23.66, longitude: 15.646623333, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:04.000Z, latitude: 58.375585, climb: -0.1, epd: nan, speed: 0.154, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646621667, epc: nan, track: 335.23, mode: 3, time: 1418940905.0, latitude: 58.375581667, climb: -0.1, epd: nan, speed: 0.139, altitude: 74.7
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.64662, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:06.000Z, latitude: 58.375581667, climb: 0.0, epd: nan, speed: 0.118, altitude: 74.7
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646616667, epc: nan, track: 335.23, mode: 3, time: 1418940907.0, latitude: 58.375581667, climb: 0.0, epd: nan, speed: 0.093, altitude: 74.7
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646616667, epc: nan, track: 335.23, mode: 3, time: 1418940907.0, latitude: 58.375581667, climb: 0.0, epd: nan, speed: 0.093, altitude: 74.7
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646615, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:08.000Z, latitude: 58.375581667, climb: 0.0, epd: nan, speed: 0.118, altitude: 74.7
epx: 12.643, epy: 10.179, epv: 39.18, ept: 0.005, eps: 25.29, longitude: 15.646613333, epc: nan, track: 335.23, mode: 3, time: 1418940909.0, latitude: 58.37558, climb: 0.1, epd: nan, speed: 0.067, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646613333, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:10.000Z, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.021, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646613333, epc: nan, track: 335.23, mode: 3, time: 1418940911.0, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.041, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646611667, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:12.000Z, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.067, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646611667, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:12.000Z, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.067, altitude: 74.8
epx: 12.643, epy: 10.179, epv: 20.47, ept: 0.005, eps: 25.29, longitude: 15.646611667, epc: nan, track: 335.23, mode: 3, time: 1418940913.0, latitude: 58.37558, climb: 0.0, epd: nan, speed: 0.113, altitude: 74.8
epx: 14.412, epy: 10.415, epv: 42.447, ept: 0.005, eps: 27.06, longitude: 15.646611667, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:14.000Z, latitude: 58.375581667, climb: 0.0, epd: nan, speed: 0.103, altitude: 74.8
epx: 14.412, epy: 10.415, epv: 44.62, ept: 0.005, eps: 28.82, longitude: 15.646611667, epc: nan, track: 335.23, mode: 3, time: 1418940915.0, latitude: 58.375581667, climb: -0.1, epd: nan, speed: 0.154, altitude: 74.7
epx: 14.412, epy: 10.415, epv: 44.39, ept: 0.005, eps: 28.82, longitude: 15.64661, epc: nan, track: 335.23, mode: 3, time: 2014-12-18T22:15:16.000Z, latitude: 58.375583333, climb: 0.0, epd: nan, speed: 0.165, altitude: 74.7
